,url,year,imdb_link,title,Directed by,Produced by,Starring,Music by,Cinematography,Edited by,Distributed by,Release date,Running time,Country,Language
6142,https://en.wikipedia.org/wiki/Last_Weekend_(film),1.1318430221332747,https://www.imdb.com/title/tt2435458/,Last Weekend,"['Tom Dolby', 'Tom Williams']",Mike S. Ryan,Patricia Clarkson,Stephen Barton,Paula Huidobro,"['Michael R. Miller', 'David Gray']",,"['May 2, 2014', '(', '2014-05-02', ')', '(', 'SFIFF', ')']",94 minutes,United States,English
6143,https://en.wikipedia.org/wiki/The_Legend_of_Jimi_Lazer,1.1318430221332747,https://www.imdb.com/title/tt2838622/,Lazer Us: The Legend of Jimi Lazer,Mann Munoz,Roberto Muñoz,"['Robbie Beniuk', 'Patrick J. Mitchell', 'Amy Landon', 'Christopher Elliott']",Miq Munoz,Martin Munoz,Mann Munoz,,"['June 27, 2013', '(', '2013-06-27', ')', '(Manhattan Film Festival)']",92 minutes,"['United States', 'Canada']",English
6144,https://en.wikipedia.org/wiki/Let_the_Fire_Burn,1.1318430221332747,https://www.imdb.com/title/tt2119463/,Let the Fire Burn,Jason Osder,"Jason Osder, Andrew Herwitz",,Chris Mangum,,Nels Bangerter,"['Zeitgeist Films', '(USA)']","October 2, 2013",95 minutes,United States,English
6145,https://en.wikipedia.org/wiki/Liars_All,1.1318430221332747,https://www.imdb.com/title/tt1865545/,Liars All,Brian Brightly,"['Jeffrey Allard', 'Alex Sagalchik', 'Joey Carey', 'Stefan Nowicki']","['Matt Lanter', 'Sara Paxton', 'Gillian Zinser', 'Randy Wayne', 'Darin Brooks', 'Henry Hereford']",,Paul Sadourian,,"['Pinnacle Films  (Australia)', 'DLN Films  (United Kingdom)']","['March 6, 2013', '(', '2013-03-06', ')', '(Japan)', 'August 6, 2013', '(', '2013-08-06', ')']",96 minutes,United States,English
6146,https://en.wikipedia.org/wiki/Life_of_Crime_(film),1.1318430221332747,https://www.imdb.com/title/tt1663207/,Life of Crime,Daniel Schechter,"['Michael Siegel', 'Elizabeth Destro', 'Ellen Goldsmith-Vein', 'Jordan Kessler', 'Lee Stollman', 'Ashok Amritraj', 'Jennifer Aniston']","['Jennifer Aniston', 'Yasiin Bey', 'Isla Fisher', 'Will Forte', 'Mark Boone Junior', 'Tim Robbins', 'John Hawkes', 'David Cervero']","['The Newton Brothers', 'Jordan Galland']",Eric Alan Edwards,Daniel Schechter,"['Lionsgate', 'Roadside Attractions', '[1]']","['September 15, 2013', '(', '2013-09-15', ')', '(', 'TIFF', ')', 'August 29, 2014', '(', '2014-08-29', ')', '(United States)', '[2]']",99 minutes,United States,English
6147,https://en.wikipedia.org/wiki/The_Lifeguard,1.1318430221332747,https://www.imdb.com/title/tt2265534/,The Lifeguard,Liz W. Garcia,"['Liz W. Garcia', 'Milan Chakraborty', 'Joshua Harto', 'Mike Landry', 'Ed McWilliams', 'Carlos Velazquez']","['Kristen Bell', 'David Lambert']",Fred Avril,John Peters,"['Jennifer Davidoff Cook', 'Elizabeth Kling']","['Focus World', 'Screen Media Films']","['July 30, 2013', '(', '2013-07-30', ')', '(', 'VOD', ')', 'August 30, 2013', '(', '2013-08-30', ')']",98 minutes,United States,English
6148,https://en.wikipedia.org/wiki/Lil_Bub_%26_Friendz,1.1318430221332747,https://www.imdb.com/title/tt2877280/,Lil Bub & Friendz,"['Andy Capper', 'Juliette Eisner']",Juliette Eisner,,,Danilo Parra,Devin Yuceil,,"['April 18, 2013', '(', '2013-04-18', ')', '(', 'Tribeca Film Festival', ')']",65 minutes,United States,English
6149,https://en.wikipedia.org/wiki/Little_Feet_(film),1.1318430221332747,https://www.imdb.com/title/tt3120916/,Little Feet,Alexandre Rockwell,,Rene Cuante-Bautista,,David Walter Lech,,,"['September 7, 2013', '(', '2013-09-07', ')', '(TIFF)']",60 minutes,United States,English
6150,https://en.wikipedia.org/wiki/The_Lone_Ranger_(2013_film),1.1318430221332747,https://www.imdb.com/title/tt1210819/,The Lone Ranger,Gore Verbinski,"['Jerry Bruckheimer', 'Gore Verbinski']","['Johnny Depp', 'Armie Hammer', 'Tom Wilkinson', 'William Fichtner', 'Barry Pepper', 'James Badge Dale', 'Helena Bonham Carter']",Hans Zimmer,Bojan Bazelli,"['James Haygood', 'Craig Wood']","['Walt Disney Studios', 'Motion Pictures']","['June 22, 2013', '(', '2013-06-22', ')', '(', 'Hyperion Theatre', ')', 'July 3, 2013', '(', '2013-07-03', ')', '(United States)']",149 minutes,United States,English
6151,https://en.wikipedia.org/wiki/The_Lords_of_Salem_(film),1.1318430221332747,https://www.imdb.com/title/tt1731697/,The Lords of Salem,Rob Zombie,"['Jason Blum', 'Andy Gould', 'Oren Peli', 'Steven Schneider', 'Rob Zombie']","['Sheri Moon Zombie', 'Bruce Davison', 'Jeff Daniel Phillips', 'Ken Foree', 'Patricia Quinn', 'Dee Wallace', 'María Conchita Alonso', 'Judy Geeson', 'Andrew Prine', 'Meg Foster']",John 5,Brandon Trost,Glenn Garland,Anchor Bay Films,"['September 10, 2012', '(', '2012-09-10', ')', '(', 'TIFF', ')', 'April 19, 2013', '(', '2013-04-19', ')', '(United States, limited)']",101 minutes,"['United States', 'United Kingdom', 'Canada', '[1]', '[2]']",English
6152,https://en.wikipedia.org/wiki/The_Lost_Medallion:_The_Adventures_of_Billy_Stone,1.1318430221332747,https://www.imdb.com/title/tt1390539/,The Lost Medallion: The Adventures of Billy Stone,Jaylen,"['Jaylen Downes', 'Bobby Downes', 'Phillip Moses', 'Wych Kaosayananda', 'Michael Scott', 'Mark Burman', 'Jamie Muir']","['Billy Unger', 'Sammi Hanratty', 'James Hong', 'Alex Kendrick', 'Mark Dacascos', 'Jansen Panettiere']","['Marc Fantini', 'Steffan Fantini']",Brian Baugh,"['David de Vos', 'Phillip Moses', 'Bill Muir']","['Methinx Entertainment', 'Freestyle Releasing', '[1]']","['March 1, 2013', '(', '2013-03-01', ')']",97 minutes,United States,English
6153,https://en.wikipedia.org/wiki/Lovelace_(film),1.1318430221332747,https://www.imdb.com/title/tt1426329/,Lovelace,"['Rob Epstein', 'Jeffrey Friedman', '[1]']","['Laura Rister', 'Jason Weinberg', 'Jim Young']","['Amanda Seyfried', 'Peter Sarsgaard', 'Sharon Stone', 'Adam Brody', 'Juno Temple', 'Eric Roberts', 'James Franco', 'Chris Noth', 'Bobby Cannavale', 'Hank Azaria', 'Chloë Sevigny']",Stephen Trask,Eric Alan Edwards,Robert Dalva,"['Radius-TWC', '[4]', 'Alchemy']","['January 22, 2013', '(', '2013-01-22', ')', '(', 'Sundance', ')', 'August 9, 2013', '(', '2013-08-09', ')', '(United States)']",93 minutes,United States,English
6154,https://en.wikipedia.org/wiki/Lone_Survivor,1.1318430221332747,https://www.imdb.com/title/tt1091191/,Lone Survivor,Peter Berg,"['Peter Berg', 'Sarah Aubrey', 'Randall Emmett', 'Norton Herrick', 'Barry Spikings', 'Akiva Goldsman', 'Mark Wahlberg', 'Stephen Levinson', 'Vitaly Grigoriants']","['Mark Wahlberg', 'Taylor Kitsch', 'Emile Hirsch', 'Ben Foster', 'Eric Bana']","['Explosions in the Sky', 'Steve Jablonsky']",Tobias Schliessler,Colby Parker Jr.,"['Universal Pictures', '(United States)', 'Walt Disney Studios Motion Pictures', '(International)']","['November 12, 2013', '(', '2013-11-12', ')', '(', 'AFI Film Festival', ')', 'December 25, 2013', '(', '2013-12-25', ')', '(United States)']",121 minutes,United States,English
6155,https://en.wikipedia.org/wiki/Lucky_Them,1.1318430221332747,https://www.imdb.com/title/tt1885299/,Lucky Them,Megan Griffiths,"['Adam Gibbs', 'Amy Hobby', 'Emily Wachtel', 'Joanne Woodward', 'Peer Pedersen']","['Toni Collette', 'Thomas Haden Church']",,Ben Kutchins,Meg Reticker,IFC Films,"['September 6, 2013', '(', '2013-09-06', ')', '(TIFF)', 'May 30, 2014', '(', '2014-05-30', ')', '(United States)']",97 minutes,United States,English
6156,https://en.wikipedia.org/wiki/LUV_(film),1.1318430221332747,https://www.imdb.com/title/tt1907707/,LUV,Sheldon Candis,"['Gordon Bijelonic', 'Steven Saxton']","['Common', 'Michael Rainey Jr.', 'Dennis Haysbert']",Nuno Malo,Gavin Kelly,Jeff Wishengrad,Indomina Releasing,"['January 23, 2012', '(', '2012-01-23', ')', '(Sundance Film Festival)', 'January 18, 2013', '(', '2013-01-18', ')']",94 minutes,United States,English
6157,https://en.wikipedia.org/wiki/Machete_Kills,1.1318430221332747,https://www.imdb.com/title/tt2002718/,Machete Kills,Robert Rodriguez,"['Robert Rodriguez', 'Rick Schwartz', 'Sergei Bespalov', 'Alexander Rodnyansky', 'Aaron Kaufman', 'Iliana Nikolic']","['Danny Trejo', 'Michelle Rodriguez', 'Sofía Vergara', 'Amber Heard', 'Lady Gaga', 'Antonio Banderas', 'Cuba Gooding Jr.', 'Walt Goggins', 'William Sadler', 'Demián Bichir', 'Mel Gibson']",Carl Thiel,Robert Rodriguez,"['Robert Rodriguez', 'Rebecca Rodriguez']",Open Road Films,"['September 19, 2013', '(', '2013-09-19', ')', '(', 'Austin Fantastic Fest', ')', 'October 11, 2013', '(', '2013-10-11', ')', '(United States)']",108 minutes,United States,"['English', 'Spanish']"
6158,https://en.wikipedia.org/wiki/A_Madea_Christmas_(film),1.1318430221332747,https://www.imdb.com/title/tt2609758/,Tyler Perry's A Madea Christmas,Tyler Perry,"['Tyler Perry', 'Ozzie Areu', 'Matt Moore']","['Tyler Perry', 'Kathy Najimy', 'Chad Michael Murray', 'Anna Maria Horsford', 'Tika Sumpter', 'Eric Lively', 'JR Lemon', 'Alicia Witt', 'Lisa Whelchel', 'Larry the Cable Guy']",Christopher Young,Alexander Gruszynski,Maysie Hoy,Lionsgate,"['December 13, 2013', '(', '2013-12-13', ')']",100 minutes,United States,English
6159,https://en.wikipedia.org/wiki/Magic_Magic_(2013_film),1.1318430221332747,https://www.imdb.com/title/tt1929308/,Magic Magic,Sebastián Silva,"['David Bernad', 'Frida Torresblanco', 'Christine Vachon', 'Mike White']","['Juno Temple', 'Emily Browning', 'Michael Cera', 'Catalina Sandino Moreno']","['Daniel Bensi', 'Saunder Jurriaans']","['Christopher Doyle', 'Glenn Kaplan']","['Jacob Craycroft', 'Alex Rodríguez']","['Destination Films', 'Sony Pictures Home Entertainment']","['January 17, 2013', '(', '2013-01-17', ')', '(', 'Sundance', ')', 'May 23, 2013', '(', '2013-05-23', ')', '(', 'Cannes', ')', 'August 16, 2013', '(', '2013-08-16', ')', '(United States)']",98 minutes,"['United States', 'Chile']",English
6160,https://en.wikipedia.org/wiki/Manhattan_Romance,1.1318430221332747,https://www.imdb.com/title/tt2608324/,Manhattan Romance,Tom O'Brien,"['Mike Harrop', ""Tom O'Brien""]","['Gaby Hoffmann', 'Katherine Waterston', 'Zach Grenier', 'Caitlin FitzGerald', 'Louis Cancelmi', ""Tom O'Brien""]",,Scott Miller,Nick Houy,Level 33 Entertainment,"['February 2, 2015', '(', '2015-02-02', ')', '(United States)']",94 minutes,United States,English
6161,https://en.wikipedia.org/wiki/Man_of_Steel_(film),1.1318430221332747,https://www.imdb.com/title/tt0770828/,Man of Steel,Zack Snyder,"['Charles Roven', 'Christopher Nolan', 'Emma Thomas', 'Deborah Snyder']","['Henry Cavill', 'Amy Adams', 'Michael Shannon', 'Kevin Costner', 'Diane Lane', 'Laurence Fishburne', 'Antje Traue', 'Ayelet Zurer', 'Christopher Meloni', 'Russell Crowe']",Hans Zimmer,Amir Mokri,David Brenner,Warner Bros. Pictures,"['June 10, 2013', '(', '2013-06-10', ')', '(', 'Alice Tully Hall', ')', 'June 14, 2013', '(', '2013-06-14', ')', '(UK and US)']",143 minutes,"['United Kingdom', '[2]', 'United States', '[2]']",English
6162,https://en.wikipedia.org/wiki/Manhunt:_The_Search_for_Bin_Laden,1.1318430221332747,https://www.imdb.com/title/tt2475544/,Manhunt: The Search for Bin Laden,Greg Barker,"['Passion Pictures', ',', 'Motto Pictures,', 'John Battsek', ',', 'Julie Goldman', ',', 'Greg Barker']",,Philip Sheppard,"['Frank-Peter Lehmann,', 'Erich Roland']",Joe Bini,HBO,"['January 20, 2013', '(', '2013-01-20', ')', '(Sundance)', 'May 1, 2013', '(', '2013-05-01', ')']",100 minutes,United States,English
6163,https://en.wikipedia.org/wiki/The_Marine_3:_Homefront,1.1318430221332747,https://www.imdb.com/title/tt2334841/,The Marine 3: Homefront,Scott Wiper,Michael Luisi,"['Mike ""The Miz"" Mizanin', 'Neal McDonough', 'Michael Eklund', 'Ashley Bell', 'Camille Sullivan', 'Jared Keeso', 'Jeff C. Ballard']",Jim Johnston,Ron Stannett,Dallas Puett,20th Century Fox Home Entertainment,"['March 5, 2013', '(', '2013-03-05', ')']",90 minutes,United States,English
6164,https://en.wikipedia.org/wiki/Masterminds_(2013_film),1.1318430221332747,https://www.imdb.com/title/tt1984204/,Masterminds,David Keary,David Keary,"['Tila Tequila', 'Nick Hogan', 'Tray Chaney']",John Billings,Lou Chanatry,Carmel Juneau,Green Apple Entertainment,"['May 28, 2013', '(', '2013-05-28', ')']",89 minutes,United States,English
6165,https://en.wikipedia.org/wiki/McCanick,1.1318430221332747,https://www.imdb.com/title/tt2295564/,McCanick,Josh C. Waller,"['Ehud Bleiberg', 'David Morse', 'Josh C. Waller']","['David Morse', 'Cory Monteith', 'Mike Vogel', 'Ciarán Hinds']",Jóhann Jóhannsson,Martin Ahlgren,Brett W. Bachman,Eagle Films,"['September 9, 2013', '(', '2013-09-09', ')', '(TIFF)', 'March 21, 2014', '(', '2014-03-21', ')']",96 minutes,United States,English
6166,https://en.wikipedia.org/wiki/Medora_(film),1.1318430221332747,https://www.imdb.com/title/tt2514894/,Medora,"['Andrew Cohn', 'and', 'Davy Rothbart']","['Rachel Dengiz', 'Davy Rothbart', 'Andrew Cohn', 'Rachael Counce']",,"['Bobby Emmett', 'Patrick Keeler']",Rachael Counce,"['Vanessa Roworth', 'Andrew Cohn', 'Mary Manhardt']","['Beachside Films', 'Olive Productions', 'Seven34 Films']","['November 8, 2013', '(', '2013-11-08', ')']",82 minutes,United States,English
6167,https://en.wikipedia.org/wiki/The_Men_Who_Lost_China,1.1318430221332747,,The Men Who Lost China,Mitch Anderson,Mitch Anderson,"['Dave Hickman,', 'Wang Gungwu', ',', 'Minxin Pei', ',', '[1]', 'Richard Baum', 'and', 'Yang Rui', '.']",Audio Network,"['Mitch Anderson', ', Rick Curnutt', '[2]']",Mitch Anderson,Deep Waters Films,"['May 15, 2013', '(', '2013-05-15', ')']",52 minutes,United States,English
6168,https://en.wikipedia.org/wiki/Metallica_Through_the_Never,1.1318430221332747,https://www.imdb.com/title/tt2172935/,Metallica: Through the Never,Nimród Antal,Charlotte Huggins,"['Dane DeHaan', 'James Hetfield', 'Lars Ulrich', 'Kirk Hammett', 'Robert Trujillo']",Metallica,Gyula Pados,Joe Hutshing,Picturehouse,"['September 9, 2013', '(', '2013-09-09', ')', '(', 'TIFF', ')', 'September 27, 2013', '(', '2013-09-27', ')', '(United States)']",94 minutes,United States,English
6169,https://en.wikipedia.org/wiki/Monsters_University,1.1318430221332747,https://www.imdb.com/title/tt1453405/,Monsters University,Dan Scanlon,Kori Rae,"['Billy Crystal', 'John Goodman', 'Steve Buscemi', 'Helen Mirren', 'Peter Sohn', 'Joel Murray', 'Sean Hayes', 'Dave Foley', 'Charlie Day', 'Nathan Fillion', 'Aubrey Plaza', 'John Krasinski', 'Bill Hader', 'John Ratzenberger']",Randy Newman,"['Matt Aspbury', '(camera)', 'Jean-Claude Kalache', '(lighting)']",Greg Snyder,"['Walt Disney Studios', 'Motion Pictures']","['June 5, 2013', '(', '2013-06-05', ')', '(', 'BFI Southbank', ')', 'June 21, 2013', '(', '2013-06-21', ')', '(United States)']",104 minutes,United States,English
6170,https://en.wikipedia.org/wiki/The_Mortal_Instruments:_City_of_Bones,1.1318430221332747,https://www.imdb.com/title/tt1538403/,The Mortal Instruments: City of Bones,Harald Zwart,"['Don Carmody', 'Robert Kulzer']","['Lily Collins', 'Jamie Campbell Bower', 'Robert Sheehan', 'Jemima West', 'Kevin Zegers', 'Lena Headey', 'Kevin Durand', 'Aidan Turner', 'Godfrey Gao', 'C. C. H. Pounder', 'Jared Harris', 'Jonathan Rhys Meyers']",Atli Örvarsson,Geir Hartly Andreassen,Joel Negron,"['Screen Gems', '(US)', 'Entertainment One', '(CA/UK)']","['August 21, 2013', '(', '2013-08-21', ')']",130 minutes,"['Canada', '[1]', 'Germany', '[1]']",English
6171,https://en.wikipedia.org/wiki/Movie_43,1.1318430221332747,https://www.imdb.com/title/tt1333125/,Movie 43,"['Steven Brill', 'Peter Farrelly', 'Will Graham', 'Steve Carr', 'Griffin Dunne', 'James Duffy', 'Jonathan van Tulleken', 'Elizabeth Banks', 'Patrik Forsberg', 'Brett Ratner', 'Rusty Cundieff', 'James Gunn', 'Bob Odenkirk', 'Steve Baker', 'Damon Escott']","['Charles B. Wessler', 'John Penotti', 'Peter Farrelly', 'Ryan Kavanaugh']","['Elizabeth Banks', 'Kristen Bell', 'Halle Berry', 'Leslie Bibb', 'Kate Bosworth', 'Gerard Butler', 'Dennis Quaid', 'Josh Duhamel', 'Anna Faris', 'Richard Gere', 'Terrence Howard', 'Hugh Jackman', 'Johnny Knoxville', 'Justin Long', 'Seth MacFarlane', 'Stephen Merchant', 'Christopher Mintz-Plasse', 'Chloë Grace Moretz', 'Chris Pratt', 'Liev Schreiber', 'Seann William Scott', 'Emma Stone', 'Jason Sudeikis', 'Uma Thurman', 'Naomi Watts', 'Jeremy Allen White', 'Kate Winslet', 'Charlie Saxton']","['Christophe Beck', 'David J. Hodge', 'Leo Birenberg', 'Tyler Bates', 'Miles Moon', 'William Goodrum']","['Frank G. DeMarco', 'Steve Gainer', 'Matthew F. Leonetti', 'Daryn Okada', 'William Rexer', 'Mattias Rudh', 'Eric Scherbarth', 'Newton Thomas Sigel', 'Tim Suhrstedt']","['Debra Chiate', 'Patrick J. Don Vito', 'Suzy Elmiger', 'Mark Helfrich', 'Craig Herring', 'Myron Kerstein', 'Jonathan van Tulleken', 'Joe Randall-Cutler', 'Sam Seig', 'Michael P. Shawver', 'Cara Silverman', 'Sandy Solowitz', 'Håkan Wärn', 'Paul Zucker']",Relativity Media,"['January 25, 2013', '(', '2013-01-25', ')', '(United States)']","['94 minutes', 'UK version:', '98 minutes']",United States,English
6172,https://en.wikipedia.org/wiki/Much_Ado_About_Nothing_(2012_film),1.1318430221332747,https://www.imdb.com/title/tt2094064/,Much Ado About Nothing,Joss Whedon,"['Joss Whedon', 'Kai Cole']","['Amy Acker', 'Alexis Denisof', 'Reed Diamond', 'Nathan Fillion', 'Clark Gregg', 'Fran Kranz', 'Sean Maher', 'Jillian Morgese']",Joss Whedon,Jay Hunter,"['Daniel Kaminsky', 'Joss Whedon']","['Lionsgate', 'Roadside Attractions']","['September 8, 2012', '(', '2012-09-08', ')', '(', 'TIFF', ')', 'June 21, 2013', '(', '2013-06-21', ')', '(United States)']",108 minutes,United States,Early Modern English
6173,https://en.wikipedia.org/wiki/Mud_(2012_film),1.1318430221332747,https://www.imdb.com/title/tt1935179/,Mud,Jeff Nichols,"['Lisa Maria Falcone', 'Sarah Green', 'Aaron Ryder']","['Matthew McConaughey', 'Tye Sheridan', 'Jacob Lofland', 'Sam Shepard', 'Reese Witherspoon']",David Wingo,Adam Stone,Julie Monroe,"['Lionsgate', 'Roadside Attractions']","['May 26, 2012', '(', '2012-05-26', ')', '(', 'Cannes', ')', 'April 26, 2013', '(', '2013-04-26', ')', '(United States)']",130 minutes,United States,English
6174,https://en.wikipedia.org/wiki/Nebraska_(film),1.1318430221332747,https://www.imdb.com/title/tt1821549/,Nebraska,Alexander Payne,"['Albert Berger', 'Ron Yerxa']","['Bruce Dern', 'Will Forte', 'June Squibb', 'Stacy Keach', 'Bob Odenkirk']",Mark Orton,Phedon Papamichael,Kevin Tent,Paramount Vantage,"['May 23, 2013', '(', '2013-05-23', ')', '(', 'Cannes', ')', 'November 15, 2013', '(', '2013-11-15', ')', '(United States)']",115 minutes,United States,English
6175,https://en.wikipedia.org/wiki/Night_Moves_(2013_film),1.1318430221332747,https://www.imdb.com/title/tt2043933/,Night Moves,Kelly Reichardt,"['Saemi Kim', 'Neil Kopp', 'Chris Maybach', 'Anish Savjani', 'Rodrigo Teixeira']","['Jesse Eisenberg', 'Dakota Fanning', 'Peter Sarsgaard']",Jeff Grace,Christopher Blauvelt,Kelly Reichardt,Cinedigm,"['August 31, 2013', '(', '2013-08-31', ')', '(', 'Venice', ')', 'May 30, 2014', '(', '2014-05-30', ')']",113 minutes,United States,English
6176,https://en.wikipedia.org/wiki/No_One_Lives,1.1318430221332747,https://www.imdb.com/title/tt1763264/,No One Lives,Ryuhei Kitamura,"['Harry Knapp', 'Kami Naghdi']","['Luke Evans', 'Adelaide Clemens', 'Lee Tergesen', 'Laura Ramsey', 'Derek Magyar', 'Beau Knapp', 'America Olivo', 'Brodus Clay', 'Lindsey Shaw']",Jerome Dillon,Daniel Pearl,Toby Yates,Anchor Bay Films,"['September 8, 2012', '(', '2012-09-08', ')', '(Toronto International Film Festival)', 'May 10, 2013', '(', '2013-05-10', ')', '(United States)']",86 minutes,United States,English
6177,https://en.wikipedia.org/wiki/Now_You_See_Me_(film),1.1318430221332747,https://www.imdb.com/title/tt1670345/,Now You See Me,Louis Leterrier,"['Bobby Cohen', 'Alex Kurtzman', 'Roberto Orci']","['Jesse Eisenberg', 'Mark Ruffalo', 'Woody Harrelson', 'Mélanie Laurent', 'Isla Fisher', 'Dave Franco', 'Common', 'Michael Caine', 'Morgan Freeman']",Brian Tyler,"['Mitchell Amundsen', 'Larry Fong']","['Robert Leighton', 'Vincent Tabaillon']",Summit Entertainment,"['May 21, 2013', '(', '2013-05-21', ')', '(', 'New York City', ')', 'May 31, 2013', '(', '2013-05-31', ')', '(United States)']",115 minutes,United States,English
